id,title,authors,abstract,published_date,category,url,last_updated
2601.17283,A Boundary Integral Formulation of an Acoustic Boundary Layer Model in 2D,"Jacob Linden, Travis Askham, Jeremy Hoskins",we present a boundary integral formulation of the helmholtz equation with viscothermal boundary conditions in two dimensions such boundary conditions allow for the accurate simulation of viscous and thermal losses in the vicinity of the boundary which are particularly relevant in acoustic devices with narrow features using cancellations between hypersingular operators a variant of the method of images technique and analytic preconditioners we derive integral equations that are fredholm secondkind up to the application of a boundedly invertible operator this approach allows for the fast and accurate solution of acoustics problems with boundary layers,[Submitted on 24 Jan 2026],Numerical Analysis (math.NA),https://arxiv.org/abs/2601.17283,2026-01-27 17:52:59.692787
2601.17562,"Sparse RBF Networks for PDEs and nonlocal equations: function space theory, operator calculus, and training algorithms","Zihan Shao, Konstantin Pieper, Xiaochuan Tian",this work presents a systematic analysis and extension of the sparse radial basis function network sparserbfnet previously introduced for solving nonlinear partial differential equations pdes based on its adaptivewidth shallow kernel network formulation we further investigate its functionspace characterization operator evaluation and computational algorithm we provide a unified description of the solution space for a broad class of radial basis functions rbfs under mild assumptions this space admits a characterization as a besov space independent of the specific kernel choice we further demonstrate how the explicit kernelbased structure enables quasianalytical evaluation of both differential and nonlocal operators including fractional laplacians on the computational end we study the adaptivewidth network and related threephase training strategy through a comparison with variants concerning the modeling and algorithmic details in particular we assess the roles of secondorder optimization innerweight training network adaptivity and anisotropic kernel parameterizations numerical experiments on highorder fractional and anisotropic pde benchmarks illustrate the empirical insensitivity to kernel choice as well as the resulting tradeoffs between accuracy sparsity and computational cost collectively these results consolidate and generalize the theoretical and computational framework of sparserbfnet supporting accurate sparse representations with efficient operator evaluation and offering theorygrounded guidance for algorithmic and modeling choices,[Submitted on 24 Jan 2026],Numerical Analysis (math.NA),https://arxiv.org/abs/2601.17562,2026-01-27 17:52:59.692787
2601.15936,Detecting interpolation errors in infant mortality counts in 20th Century England and Wales,"Tessa Wilkie, Idris Eckley, Paul Fearnhead, Ian Gregory",understanding historical datasets such as the england and wales infant mortality data for local government districts can provide valuable insights into our changing society such analyses can prove challenging in practice due to frequent changes in the boundaries of local government districts for which records are collected one solution adopted in the literature to overcome such practical challenges is to preprocess data using areal interpolation to render the units consistent over the time period of focus however such methods are prone to errors in this paper we introduce a novel changepoint method to detect instances where interpolation performs poorly we demonstrate the utility of our method on original data and also demonstrate how correcting interpolation errors can affect the clustering of the infant mortality curves,[Submitted on 22 Jan 2026],Applications (stat.AP),https://arxiv.org/abs/2601.15936,2026-01-27 17:52:59.692787
2601.17445,Cell modules for the Temperley-Lieb algebra in mixed characteristic,"Stuart Martin, Charles Senécal, Robert A. Spencer",we study the representation theory of the temperleylieb algebra mathsftl_nkdelta in mixed characteristic ie over an arbitrary field k of characteristic p and where delta satisfies some minimal polynomial m_delta in particular we completely describe the submodule structure of cell modules for mathsftl_n and give their alperin diagrams the proof is entirely diagrammatic and does not appeal to the role of mathsftl_n as the endomorphism algebra of tensor powers of the fundamental representation of textbfu_qmathfraksl_2 we also investigate twodimensional jantzenlike filtrations of the cell modules related to the mixed characteristic,[Submitted on 24 Jan 2026],Representation Theory (math.RT),https://arxiv.org/abs/2601.17445,2026-01-27 17:52:59.692787
2601.18281,Reflecting Twice before Speaking with Empathy: Self-Reflective Alternating Inference for Empathy-Aware End-to-End Spoken Dialogue,"Yuhang Jia, Pei Liu, Haoqin Sun, Jiaming Zhou, Xuxin Cheng, Cao Liu, Ke Zeng, Xunliang Cai, Yong Qin",endtoend spoken language models slms hold great potential for paralinguistic perception and numerous studies have aimed to enhance their capabilities particularly for empathetic dialogue however current approaches largely depend on rigid supervised signals such as groundtruth response in supervised finetuning or preference scores in reinforcement learning such reliance is fundamentally limited for modeling complex empathy as there is no single correct response and a simple numerical score cannot fully capture the nuances of emotional expression or the appropriateness of empathetic behavior to address these limitations we sequentially introduce empathyeval a descriptive naturallanguagebased evaluation model for assessing empathetic quality in spoken dialogues building upon empathyeval we propose reempathy an endtoend slm that enhances empathetic dialogue through a novel empathetic selfreflective alternating inference mechanism which interleaves spoken response generation with freeform empathyrelated reflective reasoning extensive experiments demonstrate that reempathy substantially improves empathysensitive spoken dialogue by enabling reflective reasoning offering a promising approach toward more emotionally intelligent and empathyaware humancomputer interactions,[Submitted on 26 Jan 2026],Computation and Language (cs.CL),https://arxiv.org/abs/2601.18281,2026-01-27 17:52:59.692787
2601.1638,Extremal eigenvalues of graphs embedded on surfaces,"Mingqing Zhai, Longfei Fang, Huiqiu Lin","graph theory on surfaces extends classical graph structures to topological surfaces providing a theoretical foundation for characterizing the embedding properties of complex networks in constrained spaces the study of bounding the spectral radius rhog of graphs on surfaces has a rich history that dates back to the 1990s in this paper we establish tight bounds for graphs of order n that are embeddable on a surface with euler genus gamma specifically if graph g achieves the maximum spectral radius then beginequation beginarrayll frac32sqrt2nfrac154frac3gamma1nrhogfrac32sqrt2nfrac154frac3gamma095n endarray endequation which improves upon the earlier bound rhogleq2sqrt2n8gamma6 by ellingham and zha jctb 2000 furthermore we prove that any extremal graph is obtained from k_2 nabla p_n2 by adding exactly 3gamma edges where nabla means the join product as a corollary for gamma  0 and n geq 45 times 106 the graph k_2 nabla p_n2 is the unique planar extremal graph thereby confirming a longstanding conjecture resolved by tait and tobin jctb 2017
let k_rn be the graph of order n obtained by attaching two paths of nearly equal length to two distinct vertices of k_r integrating spectral techniques with considerable structural analysis on surface graphs we further derive the following sharp bounds rhog leq rhok_2 nabla k_4n2 for projectiveplanar graphs and rhog leq rhok_2 nabla k_5n2 for toroidal graphs our study presents a novel framework for exploring the eigenvalueextremal problem on surface graphs with high euler genus",[Submitted on 23 Jan 2026],Combinatorics (math.CO),https://arxiv.org/abs/2601.16380,2026-01-27 17:52:59.692787
2601.18137,DeepPlanning: Benchmarking Long-Horizon Agentic Planning with Verifiable Constraints,"Yinger Zhang, Shutong Jiang, Renhao Li, Jianhong Tu, Yang Su, Lianghao Deng, Xudong Guo, Chenxu Lv, Junyang Lin",while agent evaluation has shifted toward longhorizon tasks most benchmarks still emphasize local steplevel reasoning rather than the global constrained optimization eg time and financial budgets that demands genuine planning ability meanwhile existing llm planning benchmarks underrepresent the active information gathering and finegrained local constraints typical of realworld settings to address this we introduce deepplanning a challenging benchmark for practical longhorizon agent planning it features multiday travel planning and multiproduct shopping tasks that require proactive information acquisition local constrained reasoning and global constrained optimization evaluations on deepplanning show that even frontier agentic llms struggle with these problems highlighting the importance of reliable explicit reasoning patterns and parallel tool use for achieving better effectivenessefficiency tradeoffs error analysis further points to promising directions for improving agentic llms over long planning horizons we opensource the code and data to support future research,[Submitted on 26 Jan 2026],Artificial Intelligence (cs.AI),https://arxiv.org/abs/2601.18137,2026-01-27 17:52:59.692787
2601.18438,UrgentMOS: Unified Multi-Metric and Preference Learning for Robust Speech Quality Assessment,"Wei Wang, Wangyou Zhang, Chenda Li, Jiahe Wang, Samuele Cornell, Marvin Sach, Kohei Saijo, Yihui Fu, Zhaoheng Ni, Bing Han, Xun Gong, Mengxiao Bi, Tim Fingscheidt, Shinji Watanabe, Yanmin Qian",automatic speech quality assessment has become increasingly important as modern speech generation systems continue to advance while human listening tests remain costly timeconsuming and difficult to scale most existing learningbased assessment models rely primarily on scarce humanannotated mean opinion score mos data which limits robustness and generalization especially when training across heterogeneous datasets in this work we propose urgentmos a unified speech quality assessment framework that jointly learns from diverse objective and perceptual quality metrics while explicitly tolerating the absence of arbitrary subsets of metrics during training by leveraging complementary quality facets under heterogeneous supervision urgentmos enables effective utilization of partially annotated data and improves robustness when trained on largescale multisource datasets beyond absolute score prediction urgentmos explicitly models pairwise quality preferences by directly predicting comparative mos cmos making it well suited for preferencebased evaluation scenarios commonly adopted in system benchmarking extensive experiments across a wide range of speech quality datasets including simulated distortions speech enhancement and speech synthesis demonstrate that urgentmos consistently achieves stateoftheart performance in both absolute and comparative evaluation settings,[Submitted on 26 Jan 2026],Sound (cs.SD),https://arxiv.org/abs/2601.18438,2026-01-27 17:52:59.692787
2601.18056,Neurocomputational Mechanisms of Syntactic Transfer in Bilingual Sentence Production,"Ahmet Yavuz Uluslu, Elliot Murphy",we discuss the benefits of incorporating into the study of bilingual production errors and their traditionally documented timing signatures eg eventrelated potentials certain types of oscillatory signatures which can offer new implementationallevel constraints for theories of bilingualism we argue that a recent neural model of language rose can offer a neurocomputational account of syntactic transfer in bilingual production capturing some of its formal properties and the scope of morphosyntactic sequencing failure modes we take as a case study crosslinguistic influence cli and attendant theories of functional inhibitioncompetition and present these as being driven by specific oscillatory failure modes during l2 sentence planning we argue that modeling cli in this way not only offers the kind of linking hypothesis rose was built to encourage but also licenses the exploration of more spatiotemporally complex biomarkers of language dysfunction than more commonly discussed neural signatures,[Submitted on 26 Jan 2026],Computation and Language (cs.CL),https://arxiv.org/abs/2601.18056,2026-01-27 17:52:59.692787
2601.18033,"An Experimental Comparison of Cognitive Forcing Functions for Execution Plans in AI-Assisted Writing: Effects On Trust, Overreliance, and Perceived Critical Thinking","Ahana Ghosh, Advait Sarkar, Siân Lindley, Christian Poelitz",generative ai genai tools improve productivity in knowledge workflows such as writing but also risk overreliance and reduced critical thinking cognitive forcing functions cffs mitigate these risks by requiring active engagement with ai output as genai workflows grow more complex systems increasingly present execution plans for user review however these plans are themselves aigenerated and prone to overreliance and the effectiveness of applying cffs to ai plans remains underexplored we conduct a controlled experiment in which participants completed aiassisted writing tasks while reviewing aigenerated plans under four cff conditions assumption argument analysis whatif hypothesis testing both and a nocff control a followup thinkaloud and interview study qualitatively compared these conditions results show that the assumption cff most effectively reduced overreliance without increasing cognitive load while participants perceived the whatif cff as most helpful these findings highlight the value of planfocused cffs for supporting critical reflection in genaiassisted knowledge work,[Submitted on 25 Jan 2026],Human-Computer Interaction (cs.HC),https://arxiv.org/abs/2601.18033,2026-01-27 17:52:59.692787
2601.18389,Cohomologically or numerically trivial automorphisms of surfaces of general type,"Fabrizio Catanese (Universityät Bayreuth), Davide Frapporti (Politecnico di Milano)","our main result is the determination of the respective groups  aut_mathbbzs  of cohomologically trivial automorphisms and  aut_mathbbqs  of numerically trivial automorphisms for the reducible fake quadrics that is the surfaces s isogenous to a product with qp_g0
in this way we produce new record winning examples a surface s with aut_mathbbqs 192 and a surface whose cohomology has torsion with nontrivial  aut_mathbbzs cong mathbbz2",[Submitted on 26 Jan 2026],Algebraic Geometry (math.AG),https://arxiv.org/abs/2601.18389,2026-01-27 17:52:59.692787
2601.15552,BanditLP: Large-Scale Stochastic Optimization for Personalized Recommendations,"Phuc Nguyen, Benjamin Zelditch, Joyce Chen, Rohit Patra, Changshuai Wei",we present banditlp a scalable multistakeholder contextual bandit framework that unifies neural thompson sampling for learning objectivespecific outcomes with a largescale linear program for constrained action selection at serving time the methodology is applicationagnostic compatible with arbitrary neural architectures and deployable at web scale with an lp solver capable of handling billions of variables experiments on public benchmarks and synthetic data show consistent gains over strong baselines we apply this approach in linkedins email marketing system and demonstrate business win illustrating the value of integrated exploration and constrained optimization in production,[Submitted on 22 Jan 2026],Machine Learning (cs.LG),https://arxiv.org/abs/2601.15552,2026-01-27 17:52:59.692787
2601.18192,MindCine: Multimodal EEG-to-Video Reconstruction with Large-Scale Pretrained Models,"Tian-Yi Zhou, Xuan-Hao Liu, Bao-Liang Lu, Wei-Long Zheng",reconstructing human dynamic visual perception from electroencephalography eeg signals is of great research significance since eegs noninvasiveness and high temporal resolution however eegtovideo reconstruction remains challenging due to 1 single modality existing studies solely align eeg signals with the text modality which ignores other modalities and are prone to suffer from overfitting problems 2 data scarcity current methods often have difficulty training to converge with limited eegvideo data to solve the above problems we propose a novel framework mindcine to achieve highfidelity video reconstructions on limited data we employ a multimodal joint learning strategy to incorporate beyondtext modalities in the training stage and leverage a pretrained large eeg model to relieve the data scarcity issue for decoding semantic information while a seq2seq model with causal attention is specifically designed for decoding perceptual information extensive experiments demonstrate that our model outperforms stateoftheart methods both qualitatively and quantitatively additionally the results underscore the effectiveness of the complementary strengths of different modalities and demonstrate that leveraging a largescale eeg model can further enhance reconstruction performance by alleviating the challenges associated with limited data,[Submitted on 26 Jan 2026],Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2601.18192,2026-01-27 17:52:59.692787
2601.17952,A Monosemantic Attribution Framework for Stable Interpretability in Clinical Neuroscience Large Language Models,"Michail Mamalakis, Tiago Azevedo, Cristian Cosentino, Chiara D'Ercoli, Subati Abulikemu, Zhongtian Sun, Richard Bethlehem, Pietro Lio",interpretability remains a key challenge for deploying large language models llms in clinical settings such as alzheimers disease progression diagnosis where early and trustworthy predictions are essential existing attribution methods exhibit high intermethod variability and unstable explanations due to the polysemantic nature of llm representations while mechanistic interpretability approaches lack direct alignment with model inputs and outputs and do not provide explicit importance scores we introduce a unified interpretability framework that integrates attributional and mechanistic perspectives through monosemantic feature extraction by constructing a monosemantic embedding space at the level of an llm layer and optimizing the framework to explicitly reduce intermethod variability our approach produces stable inputlevel importance scores and highlights salient features via a decompressed representation of the layer of interest advancing the safe and trustworthy application of llms in cognitive health and neurodegenerative disease,[Submitted on 25 Jan 2026],Computation and Language (cs.CL),https://arxiv.org/abs/2601.17952,2026-01-27 17:52:59.692787
2601.18463,Justification of a Relaxation Approximation for the Navier-Stokes-Cahn-Hilliard System,"Jan Giesselmann, Jens Keim, Fabio Leotta, Christian Rohde",the navierstokescahnhilliard nsch system governs the diffuseinterface dynamics of two incompressible and immiscible fluids we consider a relaxation approximation of the nsch system that is composed by a system of firstorder hyperbolic balance laws and secondorder elliptic operators we prove first that the solutions of an initial boundary value problem for the approximation recover the limiting nsch system for vanishing relaxation parameters to cope with the singular limit we exploit the fact that the approximate solutions dissipate an almost quadratic energy and employ the relative entropyframework in the second part of the work we provide numerical evidence for the analytical results even in flow regimes not covered by the assumptions needed for the theoretical results using a novel markerandcell conservative finitedifference approach for both the approximation and the limit system we are able to compute physically relevant interfacial flow problems including ostwald ripening and highvelocity flow,[Submitted on 26 Jan 2026],Numerical Analysis (math.NA),https://arxiv.org/abs/2601.18463,2026-01-27 17:52:59.692787
2601.17709,Global well-posedness of 3D two-fluid type model with vacuum: smallness on scaling invariant quantity,"Huanyao Wen, Chanxin Xie",this paper focuses on cauchy problem for the threedimensional twofluid type model in which the presence of vacuum is permitted under some assumptions that the initial data satisfy appropriate regularity conditions and a compatibility constraint and that the newly introduced scalinginvariant initial quantities bar pfrac 3gamma leftsqrtrho_0u_0_l22p_0_l1right leftnabla u_0_l22p_0_l22right and bar pfrac6gamma1 leftsqrtrho_0u_0_l22p_0_l1right3 leftnabla u_0_l22p_0_l22right are sufficiently small the global wellposedness of strong solutions to the twofluid type model is derived,[Submitted on 25 Jan 2026],Analysis of PDEs (math.AP),https://arxiv.org/abs/2601.17709,2026-01-27 17:52:59.692787
2601.14498,The RobinCar Family: R Tools for Robust Covariate Adjustment in Randomized Clinical Trials,"Marlena Bannick, Yuanyuan Bian, Gregory Chen, Liming Li, Yuhan Qian, Daniel Sabanés Bové, Dong Xi, Ting Ye, Yanyao Yi","purpose covariate adjustment is a powerful statistical technique that can increase efficiency in clinical trials recent guidance from the us fda provided recommendations and best practices for using covariate adjustment however there has existed a gap between the extensive statistical literature on covariate adjustment and software that is easy to use and abides by these best practices
methods we have developed the robincar family which is comprised of robincar and robincar2 these two r packages enable covariateadjusted analyses for continuous discrete and timetoevent outcomes that follow best practices for continuous and discrete outcomes the functions in the robincar family facilitate traditional forms of covariate adjustment such as ancova as well as more recent approaches like anhecova gcomputation with generalized linear models and machine learning models and adjustment for a supercovariate as in procovatm functions for timetoevent outcomes implement the covariateadjusted logrank test the stratified covariateadjusted logrank test and the marginal covariateadjusted hazard ratio the robincar family is supported by the asa biopharmaceutical section covariate adjustment scientific working group
results we provide an accessible overview of the covariateadjusted statistical methods and describe how they are implemented in robincar and robincar2 we highlight important usage notes for clinical trial practitioners
conclusion we apply robincar and robincar2 functions by analyzing data from the aids clinical trials group study 175 demonstrating that they are straightforward and userfriendly",[Submitted on 20 Jan 2026],Methodology (stat.ME),https://arxiv.org/abs/2601.14498,2026-01-27 17:52:59.692787
2601.12198,A Robust Similarity Estimator,Ilya Archakov,we construct and analyze an estimator of association between random variables based on their similarity in both direction and magnitude under special conditions the proposed measure becomes a robust and consistent estimator of the linear correlation for which an exact sampling distribution is available this distribution is intrinsically insensitive to heavy tails and outliers thereby facilitating robust inference for correlations the measure can be naturally extended to higher dimensions where it admits an interpretation as an indicator of joint similarity among multiple random variables we investigate the empirical performance of the proposed measure with financial return data at both high and low frequencies specifically we apply the new estimator to construct confidence intervals for correlations based on intraday returns and to develop a new specification for multivariate garch models,[Submitted on 18 Jan 2026],Econometrics (econ.EM),https://arxiv.org/abs/2601.12198,2026-01-27 17:52:59.692787
2601.17494,On a family of non-Volterra quadratic operators acting on a simplex,"Uygun Jamilov, Manuel Ladra",in the present paper we consider a convex combination of nonvolterra quadratic stochastic operators defined on a finitedimensional simplex depending on a parameter alpha and study their trajectory behaviors we showed that for any alphain 01 the trajectories of such operator converge to a fixed point for alpha1 any trajectory of the operator converges to a periodic trajectory,[Submitted on 24 Jan 2026],Dynamical Systems (math.DS),https://arxiv.org/abs/2601.17494,2026-01-27 17:52:59.692787
2601.17974,Photovoltaic energy sharing: Implementation and tests on a real collective self-consumption system,"Camblong H., Curea O., Ugartemendia J.J., Boussaada Z., Lizarralde I., Etxegarai G",this research study analyses different types of photovoltaic pv energy sharing in a collective selfconsumption csc realcase in the izarbel technological park in france the analysis is carried out above all from the point of view of the selfconsumption rate scr and the savings after explaining the emergence of the selfconsumption concept for the integration of renewable energies the study case is described the pv energy is produced in estia1 building and consumed in estia1 2 and 4 buildings the main iot components used to implement the csc are smart meters and the tecsol tics devices based on the lora protocol to retrieve production and consumption data then the characteristics of pv energy sharing in france are explained in particular the three possible types of energy sharingallocation static dynamic by default and customised dynamic and the structure of the electricity bill finally the three types of sharing are compared in four scenarios without and with a data centre for low and high solar radiation the results show that the dynamic allocations lead to increases of the scr and that the customised dynamic sharing increases savings,[Submitted on 25 Jan 2026],Systems and Control (eess.SY),https://arxiv.org/abs/2601.17974,2026-01-27 17:52:59.692787
2601.17868,VidLaDA: Bidirectional Diffusion Large Language Models for Efficient Video Understanding,"Zhihao He, Tieyuan Chen, Kangyu Wang, Ziran Qin, Yang Shao, Chaofan Gan, Shijie Li, Zuxuan Wu, Weiyao Lin",standard autoregressive video llms inevitably suffer from causal masking biases that hinder global spatiotemporal modeling leading to suboptimal understanding efficiency we propose vidlada a video llm based on diffusion language model utilizing bidirectional attention to capture bidirectional dependencies to further tackle the inference bottleneck of diffusion decoding on massive video tokens we introduce marscache this framework accelerates inference by combining asynchronous visual cache refreshing with framewise chunk attention effectively pruning redundancy while preserving global connectivity via anchor tokens extensive experiments show vidlada outperforms diffusion baselines and rivals stateoftheart autoregressive models eg qwen25vl and llavavideo with marscache delivering over 12x speedup without compromising reasoning accuracy code and checkpoints are opensourced at this https url,[Submitted on 25 Jan 2026],Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2601.17868,2026-01-27 17:52:59.692787
2601.1857,Feature-Indexed Federated Recommendation with Residual-Quantized Codebooks,"Mingzhe Han, Jiahao Liu, Dongsheng Li, Hansu Gu, Peng Zhang, Ning Gu, Tun Lu",federated recommendation provides a privacypreserving solution for training recommender systems without centralizing user interactions however existing methods follow an idindexed communication paradigm that transmit whole item embeddings between clients and the server which has three major limitations 1 consumes uncontrollable communication resources 2 the uploaded item information cannot generalize to related noninteracted items and 3 is sensitive to client noisy feedback to solve these problems it is necessary to fundamentally change the existing idindexed communication paradigm therefore we propose a featureindexed communication paradigm that transmits feature code embeddings as codebooks rather than raw item embeddings building on this paradigm we present rqfedrec which assigns each item a list of discrete code ids via residual quantization rqkmeans each client generates and trains code embeddings as codebooks based on discrete code ids provided by the server and the server collects and aggregates these codebooks rather than item embeddings this design makes communication controllable since the codebooks could cover all items enabling updates to propagate across related items in same code id in addition since code embedding represents many items which is more robust to a single noisy item to jointly capture semantic and collaborative information rqfedrec further adopts a collaborativesemantic dualchannel aggregation with a curriculum strategy that emphasizes semantic codes early and gradually increases the contribution of collaborative codes over training extensive experiments on realworld datasets demonstrate that rqfedrec consistently outperforms stateoftheart federated recommendation baselines while significantly reducing communication overhead,[Submitted on 26 Jan 2026],Information Retrieval (cs.IR),https://arxiv.org/abs/2601.18570,2026-01-27 17:52:59.692787
2601.17932,Cloaking laminate design based on GPT-vanishing structures,"Eleanor Gemida, Mikyoung Lim",we propose a nearcloaking design which is a lamination of a finite number of layers of isotropic materials the proposed design is an approximation of a cloaking material obtained by pushing forward a multicoated structure for which the coating cancels the generalized polarization tensors gpts up to several leading orders the enhanced cloaking effect achieved by the gptvanishing structure permits a coarser microscale requirement and reduces the contrast in the constituent isotropic materials thereby improving constructibility of cloaking laminates compared with designs based on a noncoated structure,[Submitted on 25 Jan 2026],Analysis of PDEs (math.AP),https://arxiv.org/abs/2601.17932,2026-01-27 17:52:59.692787
2601.1607,On damage of interpolation to adversarial robustness in regression,"Jingfu Peng, Yuhong Yang",deep neural networks dnns typically involve a large number of parameters and are trained to achieve zero or nearzero training error despite such interpolation they often exhibit strong generalization performance on unseen data a phenomenon that has motivated extensive theoretical investigations comforting results show that interpolation indeed may not affect the minimax rate of convergence under the squared error loss in the mean time dnns are well known to be highly vulnerable to adversarial perturbations in future inputs a natural question then arises can interpolation also escape from suboptimal performance under a future xattack in this paper we investigate the adversarial robustness of interpolating estimators in a framework of nonparametric regression a finding is that interpolating estimators must be suboptimal even under a subtle future xattack and achieving perfect fitting can substantially damage their robustness an interesting phenomenon in the high interpolation regime which we term the curse of simple size is also revealed and discussed numerical experiments support our theoretical findings,[Submitted on 22 Jan 2026],Machine Learning (stat.ML),https://arxiv.org/abs/2601.16070,2026-01-27 17:52:59.692787
2601.13641,Correction of Pooling Matrix Mis-specifications in Compressed Sensing Based Group Testing,"Shuvayan Banerjee, Radhendushka Srivastava, James Saunderson, Ajit Rajwade",compressed sensing which involves the reconstruction of sparse signals from an underdetermined linear system has been recently used to solve problems in group testing in a public health context group testing aims to determine the health status values of p subjects from np pooled tests where a pool is defined as a mixture of small equalvolume portions of the samples of a subset of subjects this approach saves on the number of tests administered in pandemics or other resourceconstrained scenarios in practical group testing in timeconstrained situations a technician can inadvertently make a small number of errors during pool preparation which leads to errors in the pooling matrix which we term model mismatch errors mmes this poses difficulties while determining health status values of the participating subjects from the results on np pooled tests in this paper we present an algorithm to correct the mmes in the pooled tests directly from the pooled results and the available inaccurate pooling matrix our approach then reconstructs the signal vector from the corrected pooling matrix in order to determine the health status of the subjects we further provide theoretical guarantees for the correction of the mmes and the reconstruction error from the corrected pooling matrix we also provide several supporting numerical results,[Submitted on 20 Jan 2026],Applications (stat.AP),https://arxiv.org/abs/2601.13641,2026-01-27 17:52:59.692787
2601.18289,Quest2ROS2: A ROS 2 Framework for Bi-manual VR Teleoperation,"Jialong Li, Zhenguo Wang, Tianci Wang, Maj Stenmark, Volker Krueger",quest2ros2 is an opensource ros2 framework for bimanual teleoperation designed to scale robot data collection extending quest2ros it overcomes workspace limitations via relative motionbased control calculating robot movement from vr controller pose changes to enable intuitive poseindependent operation the framework integrates essential usability and safety features including realtime rviz visualization streamlined gripper control and a pauseandreset function for smooth transitions we detail a modular architecture that supports sidebyside and mirror control modes to optimize operator experience across diverse platforms code is available at this https url,[Submitted on 26 Jan 2026],Robotics (cs.RO),https://arxiv.org/abs/2601.18289,2026-01-27 17:52:59.692787
2601.18515,Applications of the Nash double of a Nash manifold with corners,"Antonio Carbone, José F. Fernando","in this work we study some properties and applications of nash manifolds with corners our first main result shows how to build a nash manifold with corners mathcal qsubsetmathbb rn from a suitable nash manifold msubsetmathbb rn of its same dimension that contains mathcal q as a closed subset by folding m along the irreducible components of a normalcrossings divisor of m the smallest nash subset of m that contains the boundary partialmathcal q of mathcal q our second main results shows that we can choose as the nash manifold m the nash double dmathcal q of mathcal q which is the analogous to the nash double of a nash manifold with smooth boundary but dmathcal q takes into account the peculiarities of the boundary of a nash manifold with corners
we propose several applications of the previous results 1 nash ramified coverings of closed semialgebraic sets 2 weak nash uniformization of closed semialgebraic sets using nash manifolds with smooth boundary 3 representation of compact semialgebraic sets connected by analytic paths as images under nash maps of closed unit balls 4 explicit construction of nash models for compact orientable smooth surfaces of genus ggeq0 and 5 nash approximation of continuous semialgebraic maps whose target spaces are nash manifolds with corners",[Submitted on 19 Jan 2026],Algebraic Geometry (math.AG),https://arxiv.org/abs/2601.18515,2026-01-27 17:52:59.692787
2601.18053,Addressing LLM Diversity by Infusing Random Concepts,"Pulin Agrawal, Prasoon Goyal",large language models llms are known to produce outputs with limited diversity in this work we study whether infusing random concepts in the prompts can improve the diversity of the generated outputs to benchmark the approach we design a systematic evaluation protocol which involves prompting an llm with questions of the form name 10 hollywood actors and analyzing diversity measures of the resulting llm outputs our experiments on multiple llms show that prepending random wordssentences unrelated to the prompt result in greater diversity in the outputs of llms we believe that this promising result and the evaluation protocol opens up interesting avenues for future work such as how infusing randomness into llms could be applied to other domains further the evaluation protocol could also inspire research into benchmarking llm diversity more systematically,[Submitted on 26 Jan 2026],Computation and Language (cs.CL),https://arxiv.org/abs/2601.18053,2026-01-27 17:52:59.692787
2601.17824,OwlerLite: Scope- and Freshness-Aware Web Retrieval for LLM Assistants,"Saber Zerhoudi, Michael Dinzinger, Michael Granitzer, Jelena Mitrovic",browserbased language models often use retrievalaugmented generation rag but typically rely on fixed outdated indices that give users no control over which sources are consulted this can lead to answers that mix trusted and untrusted content or draw on stale information we present owlerlite a browserbased rag system that makes userdefined scopes and data freshness central to retrieval users define reusable scopessets of web pages or sourcesand select them when querying a freshnessaware crawler monitors live pages uses a semantic change detector to identify meaningful updates and selectively reindexes changed content owlerlite integrates text relevance scope choice and recency into a unified retrieval model implemented as a browser extension it represents a step toward more controllable and trustworthy web assistants,[Submitted on 25 Jan 2026],Human-Computer Interaction (cs.HC),https://arxiv.org/abs/2601.17824,2026-01-27 17:52:59.692787
2601.14489,I Choose For You: an Experimental Study,"Marina Agranov, Federico Echenique, Kota Saito",we investigate whether risk and time preferences differ when individuals make decisions for others compared to making decisions for themselves we introduce a novel skin in the game experimental design where choices for others incur a direct cost to the decisionmaker ensuring a genuine tradeoff between selfinterest and surrogate allocation the modal outcome is that participants are more riskaverse and impatient when choosing for others than for themselves our methodology reveals significant heterogeneity successfully identifying selfish types often missed by the more standard no skin in the game approaches the message is nuanced as even nonselfish participants behave differently when they have skin in the game furthermore our framework yields more consistent behavior and superior outofsample predictive power,[Submitted on 20 Jan 2026],General Economics (econ.GN),https://arxiv.org/abs/2601.14489,2026-01-27 17:52:59.692787
2601.17643,Harmonic Approximation and Resolvent Estimates for Non-Self-Adjoint Operators,Stepan Malkov,we prove a semiclassical resolvent estimate for a broad class of nonselfadjoint nonelliptic pseudodifferential operators in the lowlying spectral regime the proof relies on improved ellipticity properties for the symbol of the operator which we obtain by imposing a dynamical condition on the average of the real part of the symbol along the hamiltonian flow generated by its imaginary part an application of the resolvent estimate to a family of semiclassical schrödinger operators with complex potentials allows us to localize the spectral problem to an ohsized neighborhood of the origin,[Submitted on 25 Jan 2026],Spectral Theory (math.SP),https://arxiv.org/abs/2601.17643,2026-01-27 17:52:59.692787
